block_practice_file,correct_answer,thisN,thisTrialN,thisRepN,stimuli_no,stimulus,valence,sex,switch_condition,BI_condition,minus1_valence,minus2_valence,switch_type,BI_type,key_resp_block_practice.keys,key_resp_block_practice.rt,key_resp_block_practice.duration,textbox_answer_block_practice.text,mouse_block_practice.x,mouse_block_practice.y,mouse_block_practice.leftButton,mouse_block_practice.midButton,mouse_block_practice.rightButton,mouse_block_practice.time,mouse_block_practice.clicked_name,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_continue_check.keys,key_resp_continue_check.rt,key_resp_continue_check.duration,block_file,key_resp_block.keys,key_resp_block.rt,key_resp_block.duration,textbox_answer_block.text,mouse_answer_block.x,mouse_answer_block.y,mouse_answer_block.leftButton,mouse_answer_block.midButton,mouse_answer_block.rightButton,mouse_answer_block.time,mouse_answer_block.clicked_name,key_resp_feedback_block.keys,key_resp_feedback_block.rt,key_resp_feedback_block.duration,key_resp_contiue_check_block.keys,key_resp_contiue_check_block.rt,key_resp_contiue_check_block.duration,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_block_practice.thisRepN,loop_block_practice.thisTrialN,loop_block_practice.thisN,loop_block_practice.thisIndex,loop_primary.thisRepN,loop_primary.thisTrialN,loop_primary.thisN,loop_primary.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,thisRow.t,notes,welcome.started,image_welcome.started,key_resp_welcome.started,welcome.stopped,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,refresh.started,text_refresh.started,refresh.stopped,practice_instruct.started,image_practice_instruct.started,key_resp_practice_instruct.started,practice_instruct.stopped,key_resp_practice_instruct.keys,key_resp_practice_instruct.rt,key_resp_practice_instruct.duration,text_refresh.stopped,fixation.started,text_fixation.started,fixation.stopped,block_practice.started,image_block_practice.started,key_resp_block_practice.started,block_practice.stopped,loop_block_practice.key_resp_block_practice.keys,loop_block_practice.key_resp_block_practice.rt,loop_block_practice.key_resp_block_practice.duration,answer_block_practice.started,text_answer_block_practice.started,textbox_answer_block_practice.started,button_text_block_practice.started,mouse_block_practice.started,answer_block_practice.stopped,loop_practice.textbox_answer_block_practice.text,loop_practice.mouse_block_practice.x,loop_practice.mouse_block_practice.y,loop_practice.mouse_block_practice.leftButton,loop_practice.mouse_block_practice.midButton,loop_practice.mouse_block_practice.rightButton,loop_practice.mouse_block_practice.time,loop_practice.mouse_block_practice.clicked_name,num_correct,feedback_block_practice.started,text_feedback_block_practice.started,text_feedback_note_practice.started,key_resp.started,feedback_block_practice.stopped,loop_practice.key_resp.keys,loop_practice.key_resp.rt,loop_practice.key_resp.duration,continue_check.started,image_continue_check.started,key_resp_continue_check.started,continue_check.stopped,loop_practice.key_resp_continue_check.keys,loop_practice.key_resp_continue_check.rt,loop_practice.key_resp_continue_check.duration,primary_task_welcome.started,image_primary_welcome.started,key_resp_primary_welcome.started,primary_task_welcome.stopped,key_resp_primary_welcome.keys,key_resp_primary_welcome.rt,key_resp_primary_welcome.duration,text_fixation.stopped,block.started,image_block.started,key_resp_block.started,block.stopped,loop_block.key_resp_block.keys,loop_block.key_resp_block.rt,loop_block.key_resp_block.duration,answer_block.started,text_answer_block.started,textbox_answer_block.started,button_answer_block.started,mouse_answer_block.started,answer_block.stopped,loop_primary.textbox_answer_block.text,loop_primary.mouse_answer_block.x,loop_primary.mouse_answer_block.y,loop_primary.mouse_answer_block.leftButton,loop_primary.mouse_answer_block.midButton,loop_primary.mouse_answer_block.rightButton,loop_primary.mouse_answer_block.time,loop_primary.mouse_answer_block.clicked_name,feedback_block.started,text_feedback_block.started,text_feedback_block_note.started,key_resp_feedback_block.started,feedback_block.stopped,loop_primary.key_resp_feedback_block.keys,loop_primary.key_resp_feedback_block.rt,loop_primary.key_resp_feedback_block.duration,continue_check_block.started,text_continue_check_block.started,text_continue_prompt.started,key_resp_contiue_check_block.started,continue_check_block.stopped,loop_primary.key_resp_contiue_check_block.keys,loop_primary.key_resp_contiue_check_block.rt,loop_primary.key_resp_contiue_check_block.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61014016699846,34.617457707998256,34.80295879199912,,,,,,,,34.817065291998006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,0,0,0,1,faces/SAF20.bmp,sad,female,begin,nonBI,non,non,begin,non,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.3573709579977731,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,35.83577604200036,,,,,,,,,36.204824458000076,36.212522166999406,36.40335320799932,,,,,,,,36.41270408299897,34.81272683299903,34.817065291998006,35.803260124997905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83577604200036,35.830472333000216,35.83577604200036,35.83577604200036,36.20473820799816,space,0.3573709579977731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,1,1,0,2,faces/NEF15.bmp,neutral,female,s,nonBI,sad,non,sn,snh1,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.23063570900194463,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,36.41270408299897,,,,,,,,,36.655003332998604,36.66230991699922,36.85335112499888,,,,,,,,36.870962291999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.40841791699859,36.41270408299897,36.41270408299897,36.65485679199992,space,0.23063570900194463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,2,2,0,3,faces/HAF118.bmp,happy,female,s,control,neutral,sad,nh,snh,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.0718598750027013,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,36.870962291999604,,,,,,,,,36.95381354200072,36.96120679199885,37.15389208299894,,,,,,,,37.162100999998074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.86593100000027,36.870962291999604,36.870962291999604,36.95373187500081,space,0.0718598750027013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,3,3,0,4,faces/HAM1.bmp,happy,male,ns,nonBI,happy,neutral,hh,non,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.1413724580015696,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,37.162100999998074,,,,,,,,,37.30998683299913,37.317579582999315,37.50345374999961,,,,,,,,37.512267833000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.15748487499877,37.162100999998074,37.162100999998074,37.30990983299853,space,0.1413724580015696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,4,4,0,5,faces/NEM11.bmp,neutral,male,s,nonBI,happy,happy,hn,hnh1,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.18083779199878336,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,37.512267833000806,,,,,,,,,37.703210416999354,37.710399374998815,37.903336749997834,,,,,,,,37.912065083000925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.50790437500109,37.512267833000806,37.512267833000806,37.70313008299854,space,0.18083779199878336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,5,5,0,6,faces/HAM2.bmp,happy,male,s,BI,neutral,happy,nh,hnh,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.35114883400092367,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,37.912065083000925,,,,,,,,,38.2713373330007,38.279490707998775,38.47011420799754,,,,,,,,38.4873343750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.907341707999876,37.912065083000925,37.912065083000925,38.27123691700035,space,0.35114883400092367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,6,6,0,7,faces/HAF122.bmp,happy,female,ns,nonBI,happy,neutral,hh,non,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.10630858299919055,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,38.4873343750005,,,,,,,,,38.603853582997544,38.611423207999906,38.80353770799775,,,,,,,,38.8129705829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.48192804199789,38.4873343750005,38.4873343750005,38.60376604200064,space,0.10630858299919055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,7,7,0,8,faces/SAM10.bmp,sad,male,s,nonBI,happy,happy,hs,hsn1,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.13946458300051745,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,38.8129705829997,,,,,,,,,38.9584157499994,38.96805533299994,39.153522458000225,,,,,,,,39.162068292000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.80872279200048,38.8129705829997,38.8129705829997,38.9583413750006,space,0.13946458300051745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,8,8,0,9,faces/NEM14.bmp,neutral,male,s,control,sad,happy,sn,hsn,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.1210251660013455,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,39.162068292000185,,,,,,,,,39.28694499999983,39.29122358300083,39.4754408330009,,,,,,,,39.48489049999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1577322919984,39.162068292000185,39.162068292000185,39.28686937499879,space,0.1210251660013455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,9,9,0,10,faces/NEF35.bmp,neutral,female,ns,nonBI,neutral,sad,nn,non,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.15835237499777577,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,39.48489049999989,,,,,,,,,39.655980291998276,39.663761166997574,39.85386679200019,,,,,,,,39.86268808299792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.47737516699999,39.48489049999989,39.48489049999989,39.65582520799944,space,0.15835237499777577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,10,10,0,11,faces/HAF1.bmp,happy,female,s,nonBI,neutral,neutral,nh,nhn1,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.08119833300224855,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,39.86268808299792,,,,,,,,,39.95367254200028,39.96114679200036,40.15332262499942,,,,,,,,40.16243662499983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.858392792000814,39.86268808299792,39.86268808299792,39.95359641699906,space,0.08119833300224855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,11,11,0,12,faces/NEF45.bmp,neutral,female,s,BI,happy,neutral,hn,nhn,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.38074779200178455,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,40.16243662499983,,,,,,,,,40.55546825000056,40.562756916999206,40.75402333300008,,,,,,,,40.762206791998324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.15813141699982,40.16243662499983,40.16243662499983,40.555284041998675,space,0.38074779200178455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,12,12,0,13,faces/NEM15.bmp,neutral,male,ns,nonBI,neutral,happy,nn,non,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.08097891599754803,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,40.762206791998324,,,,,,,,,40.85501683300026,40.86244479200104,41.053859208001086,,,,,,,,41.071607582998695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.757776166999975,40.762206791998324,40.762206791998324,40.85493299999871,space,0.08097891599754803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,13,13,0,14,faces/SAM29.bmp,sad,male,s,nonBI,neutral,neutral,ns,nsn1,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.08658629199999268,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,41.071607582998695,,,,,,,,,41.17051179199916,41.17789212500065,41.370992791999015,,,,,,,,41.380011833000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.066490541998064,41.071607582998695,41.071607582998695,41.170438624998496,space,0.08658629199999268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,14,14,0,15,faces/NEF60.bmp,neutral,female,s,BI,sad,neutral,sn,nsn,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.09325383399846032,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,41.380011833000026,,,,,,,,,41.476493541998934,41.48395724999864,41.67006324999966,,,,,,,,41.68151491699973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.375887541998964,41.380011833000026,41.380011833000026,41.47642029199778,space,0.09325383399846032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,15,15,0,16,faces/SAF31.bmp,sad,female,s,nonBI,neutral,sad,ns,non,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.1521825420022651,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,41.68151491699973,,,,,,,,,41.838653791997785,41.84613987500052,42.036893249998684,,,,,,,,42.04558758299754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67650316700019,41.68151491699973,41.68151491699973,41.83856712499983,space,0.1521825420022651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,16,16,0,17,faces/SAF32.bmp,sad,female,ns,nonBI,sad,neutral,ss,non,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.14699874999860185,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,42.04558758299754,,,,,,,,,42.20556533299896,42.212957249998,42.40376091700091,,,,,,,,42.41290024999762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.04067779199977,42.04558758299754,42.04558758299754,42.20548662500005,space,0.14699874999860185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,17,17,0,18,faces/HAM5.bmp,happy,male,s,nonBI,sad,sad,sh,shn1,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.11258029199962039,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,42.41290024999762,,,,,,,,,42.52714408300017,42.534360249999736,42.72054416699757,,,,,,,,42.72945920799975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.40857141699962,42.41290024999762,42.41290024999762,42.5270704579998,space,0.11258029199962039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,18,18,0,19,faces/NEF62.bmp,neutral,female,s,control,happy,sad,hn,shn,,,,,,,,,,,,,,,,,,block_1.xlsx,space,0.12451695900017512,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,42.72945920799975,,,,,,,,,42.85807616699822,42.86711304200071,43.0526851249997,,,,,,,,43.06735599999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.72512962499968,42.72945920799975,42.72945920799975,42.85791358300048,space,0.12451695900017512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,685,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,block_1.xlsx,,,,231,[0.023148148148148147],[-0.36944444444444446],[1],[0],[0],[7.079559416000848],['button_answer_block'],space,0.7222412500013888,None,space,0.8185700409994752,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,52.128270666999015,52.13634454199928,52.319731916999444,,,,,,,,52.3241702919986,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.057491957999446,43.06735599999956,43.06735599999956,43.06735599999956,-0.0005090830018161796,50.137734249998175,231,[0.023148148148148147],[-0.36944444444444446],[1],[0],[0],[7.079559416000848],['button_answer_block'],50.339219333000074,50.35046137500103,50.35046137500103,50.35046137500103,51.07915624999805,space,0.7222412500013888,None,51.29759562500112,51.30496479199792,51.30496479199792,51.30496479199792,52.12817787499807,space,0.8185700409994752,None,469578,001,2025-08-01_14h40.07.618,TIST,2024.2.4,None,2025-08-01 14h40.13.838482 +0800,
,666,0,0,0,1,faces/HAF8.bmp,happy,female,begin,nonBI,non,non,begin,non,,,,,,,,,,,,,,,,,,block_2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,53.33011941699806,,,,,,,,,,,,,,,,,,,,52.31999695799823,52.3241702919986,53.3092193329976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.33011941699806,53.32585604199994,53.33011941699806,53.33011941699806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
